Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;1;3;9070;1;Secondary;122.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;125.9;1;0;0;1;1;1;20;0;0;6;6;6;15.5;0;0;6;7;6;12.166666666666666;0;12.4;0.5;1.79;0
1;1;4;171;1;Secondary;132.0;Portugese;Secondary;Basic_Education;Administrative;Service/Sales;138.0;1;0;1;0;1;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;15.5;2.8;-4.06;1
1;15;1;9670;1;Secondary;133.1;South_America;Secondary;Secondary;Unskilled/Elementary;Service/Sales;128.2;0;0;1;0;1;0;18;1;0;6;6;4;11.25;0;0;6;7;3;12.333333333333334;0;8.9;1.4;3.51;1
1;43;1;9991;0;Secondary;130.0;Portugese;Basic_Education;Undergraduate;Unskilled/Elementary;Administrative;126.5;1;0;0;0;1;0;23;0;10;15;24;12;11.0;0;10;14;21;11;11.363636363636363;1;7.6;2.6;0.32;1
1;1;1;9254;1;Secondary;111.0;Portugese;Secondary;Secondary;Intermediate/Tech;Intermediate/Tech;112.4;1;0;0;1;1;0;20;0;0;6;10;6;12.333333333333334;0;0;6;9;4;13.0;0;12.4;0.5;1.79;0
2;43;2;9147;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;109.0;1;0;0;1;0;0;46;0;4;9;18;8;11.375;2;0;5;11;5;11.8;0;9.4;-0.8;-3.12;0
1;17;1;9003;1;Secondary;125.0;Portugese;Undergraduate;Undergraduate;High-Level Specialists;High-Level Specialists;100.0;0;0;0;1;1;0;27;0;16;18;19;18;12.22222222222222;0;9;12;15;12;12.384615384615383;0;15.5;2.8;-4.06;0
1;5;1;171;1;Secondary;137.0;Portugese;Undergraduate;Basic_Education;Management;Military;144.7;1;0;0;1;1;0;20;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;16.2;0.3;-0.92;0
2;43;3;8014;0;Basic_Education;100.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;120.0;1;0;0;1;1;0;41;0;5;9;11;9;12.0;0;3;7;8;6;12.0;0;9.4;-0.8;-3.12;0
1;15;1;9147;1;Secondary;133.1;Africa;Secondary;Undergraduate;Unskilled/Elementary;Intermediate/Tech;100.0;0;0;1;1;1;0;40;1;0;5;10;1;11.0;0;0;5;10;1;10.0;0;11.1;0.6;2.02;0
2;44;1;8014;0;Technical/Specialized;150.0;Portugese;Secondary;Secondary;Service/Sales;Service/Sales;154.0;0;0;0;1;1;0;37;0;12;16;17;16;14.125;0;6;11;14;10;13.0;0;12.4;0.5;1.79;0
1;1;4;9147;1;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Military;111.3;0;0;0;1;1;0;20;0;0;5;8;5;10.2;0;0;5;7;5;11.2;0;12.4;0.5;1.79;0
1;44;1;9130;1;Technical/Specialized;150.0;Portugese;Secondary;Secondary;Administrative;Administrative;150.0;1;0;0;1;0;0;20;0;0;5;7;4;12.0;1;0;5;6;4;12.4;0;10.8;1.4;1.74;0
1;7;1;9991;0;Undergraduate;133.1;Portugese;Secondary;Basic_Education;Administrative;Management;100.0;0;0;0;1;0;0;26;0;8;9;11;9;12.333333333333334;0;4;7;7;7;12.571428571428571;0;12.4;0.5;1.79;0
2;39;1;8014;0;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;162.5;0;0;0;1;1;0;54;0;4;9;9;9;14.333333333333334;0;2;7;7;7;13.857142857142858;0;8.9;1.4;3.51;0
1;17;5;9670;1;Secondary;132.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Service/Sales;134.1;1;0;0;1;1;0;21;0;0;6;6;6;15.166666666666666;0;0;6;9;6;14.0;0;10.8;1.4;1.74;0
1;1;1;9085;1;Secondary;134.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Unskilled/Elementary;133.0;1;0;0;1;0;1;20;0;0;6;8;6;15.142857142857142;0;0;6;8;6;15.142857142857142;0;11.1;0.6;2.02;0
1;17;6;9773;1;Secondary;126.0;Portugese;Secondary;Basic_Education;Service/Sales;Service/Sales;119.0;1;0;0;1;0;0;18;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;12.4;0.5;1.79;1
1;1;3;9500;1;Secondary;136.0;Portugese;Secondary;Basic_Education;Administrative;Unskilled/Elementary;131.1;1;0;0;1;0;0;19;0;0;7;9;6;13.411428571428573;0;0;8;12;7;13.294444444444444;0;15.5;2.8;-4.06;0
1;1;2;9238;1;Secondary;129.0;Portugese;Basic_Education;Secondary;Administrative;Military;129.4;1;0;0;1;0;0;18;0;0;6;7;6;12.333333333333334;0;0;6;7;6;12.166666666666666;0;9.4;-0.8;-3.12;0
1;1;1;9085;1;Secondary;126.0;Portugese;Undergraduate;Secondary;High-Level Specialists;Operators/Assembly;123.9;1;0;0;1;0;0;19;0;0;6;13;4;11.8;0;0;6;18;4;12.2;0;12.4;0.5;1.79;0
1;44;1;9085;1;Technical/Specialized;140.0;Portugese;Secondary;Secondary;Administrative;Skilled Trades;140.0;1;0;1;1;0;0;22;0;2;6;9;6;12.0;0;1;6;12;3;12.0;0;13.9;-0.3;0.79;1
1;43;1;9085;1;Secondary;162.0;Portugese;Undergraduate;Secondary;Administrative;Administrative;162.0;0;0;0;1;0;0;19;0;0;6;7;6;15.0;0;0;6;8;6;15.625;0;12.4;0.5;1.79;0
1;1;1;171;1;Secondary;148.0;Portugese;Undergraduate;Undergraduate;Administrative;High-Level Specialists;131.6;1;0;0;1;0;0;21;0;6;12;12;8;13.875;0;4;11;13;9;12.7;1;8.9;1.4;3.51;1
1;17;1;9853;1;Secondary;119.0;Portugese;Undergraduate;Undergraduate;Intermediate/Tech;Intermediate/Tech;110.6;0;0;0;1;0;0;20;0;0;7;9;6;11.833333333333334;0;0;7;7;6;14.333333333333334;0;11.1;0.6;2.02;0
1;17;3;9773;1;Secondary;123.0;Portugese;Secondary;Basic_Education;Service/Sales;Service/Sales;117.4;1;0;0;1;0;1;18;0;0;6;6;6;12.5;0;0;6;6;6;13.833333333333334;0;16.2;0.3;-0.92;0
1;17;1;9773;1;Secondary;150.0;Portugese;Basic_Education;Basic_Education;Skilled Trades;Skilled Trades;137.8;1;0;0;1;0;1;18;0;0;6;6;6;15.0;0;0;6;6;6;15.5;0;8.9;1.4;3.51;0
1;17;1;9670;1;Secondary;113.0;Portugese;Secondary;Secondary;Service/Sales;Administrative;106.7;1;0;1;1;0;0;20;0;0;6;10;2;11.666666666666666;0;0;6;10;4;10.5;0;15.5;2.8;-4.06;1
1;1;1;9500;1;Secondary;152.0;Portugese;Basic_Education;Basic_Education;Intermediate/Tech;Operators/Assembly;156.9;0;0;0;1;0;1;18;0;0;7;10;7;14.668;0;0;8;8;8;14.63375;0;15.5;2.8;-4.06;0
1;1;3;9500;1;Secondary;154.0;Portugese;Undergraduate;Undergraduate;Management;Intermediate/Tech;129.0;1;0;0;1;0;0;18;0;0;8;9;6;13.345;2;0;8;9;6;13.345;2;9.4;-0.8;-3.12;0
1;1;1;9238;1;Secondary;121.0;Portugese;Secondary;Secondary;Management;Management;115.1;1;0;0;1;0;0;19;0;0;6;10;6;10.833333333333334;0;0;6;7;6;12.142857142857142;0;11.1;0.6;2.02;0
1;1;1;9070;1;Secondary;153.0;Portugese;Undergraduate;Undergraduate;Management;High-Level Specialists;146.7;1;0;0;1;0;0;18;0;0;6;6;6;13.666666666666666;0;0;6;6;5;14.0;0;12.7;3.7;-1.7;0
1;1;1;9500;1;Secondary;148.0;Portugese;Undergraduate;Secondary;Administrative;Service/Sales;132.8;0;0;0;1;0;0;18;0;0;8;8;7;14.537142857142856;0;0;8;8;7;14.537142857142856;0;10.8;1.4;1.74;0
1;5;3;9085;1;Secondary;143.0;Portugese;Basic_Education;Basic_Education;Student/Other;Student/Other;159.1;0;0;1;1;0;1;18;0;0;5;5;5;14.4;0;0;5;5;5;14.0;0;7.6;2.6;0.32;1
1;17;3;171;1;Secondary;147.0;Portugese;Basic_Education;Secondary;Service/Sales;Administrative;137.6;1;0;0;1;0;1;20;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.7;3.7;-1.7;0
1;17;1;9773;1;Secondary;138.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;124.0;0;0;0;1;0;1;19;0;0;6;6;6;13.166666666666666;0;0;6;6;6;13.833333333333334;0;11.1;0.6;2.02;0
1;39;1;9500;1;Secondary;120.0;Portugese;Undergraduate;Undergraduate;High-Level Specialists;High-Level Specialists;149.0;0;0;0;0;1;0;36;0;0;6;15;2;11.5;0;0;7;9;0;0.0;0;15.5;2.8;-4.06;1
1;17;1;9238;1;Secondary;145.0;Portugese;Secondary;Undergraduate;Unskilled/Elementary;High-Level Specialists;129.6;0;0;0;1;0;1;19;0;0;6;7;6;11.333333333333334;0;0;6;7;6;12.428571428571429;0;11.1;0.6;2.02;0
1;17;3;9238;1;Secondary;118.0;Portugese;Undergraduate;Secondary;High-Level Specialists;Service/Sales;110.0;1;0;0;1;0;0;18;0;0;6;6;6;12.0;0;0;6;6;5;13.6;0;8.9;1.4;3.51;0
1;1;3;9773;1;Secondary;121.0;Portugese;Basic_Education;Basic_Education;Intermediate/Tech;Intermediate/Tech;116.1;0;0;0;1;0;1;18;0;0;6;6;6;13.166666666666666;0;0;6;6;6;12.166666666666666;0;12.4;0.5;1.79;0
1;1;3;9773;1;Secondary;135.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Operators/Assembly;133.3;1;0;0;1;0;1;18;0;0;6;6;6;14.833333333333334;0;0;6;6;6;14.166666666666666;0;8.9;1.4;3.51;0
1;44;1;9070;1;Secondary;140.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Operators/Assembly;144.3;1;0;0;1;0;0;19;0;2;7;7;7;13.0;0;5;9;9;9;13.22222222222222;0;12.4;0.5;1.79;0
1;18;3;9500;1;Secondary;145.0;Portugese;Secondary;Secondary;Administrative;Operators/Assembly;133.6;1;0;0;1;0;0;18;0;0;7;8;7;13.087142857142856;0;0;8;8;8;12.95;0;11.1;0.6;2.02;0
1;1;1;9130;1;Secondary;133.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;123.2;1;0;0;1;0;1;19;0;0;6;8;6;13.333333333333334;0;0;6;7;6;13.666666666666666;0;8.9;1.4;3.51;0
1;1;1;9853;1;Secondary;127.0;Portugese;Undergraduate;Secondary;Intermediate/Tech;Skilled Trades;137.2;1;0;0;1;0;0;18;0;0;6;7;6;12.166666666666666;0;0;6;10;4;12.75;0;10.8;1.4;1.74;0
1;53;1;9070;1;Technical/Specialized;130.0;Portugese;Undergraduate;Basic_Education;Intermediate/Tech;Service/Sales;130.0;1;0;0;0;0;1;22;0;0;6;8;6;11.0;0;0;6;10;4;12.0;0;8.9;1.4;3.51;0
1;1;2;9238;1;Secondary;117.0;Portugese;Basic_Education;Secondary;Unskilled/Elementary;Operators/Assembly;110.0;1;0;1;0;0;0;18;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;11.1;0.6;2.02;1
1;17;4;9147;1;Secondary;125.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Service/Sales;118.0;1;0;0;1;0;0;19;0;0;5;7;5;13.6;0;0;5;6;5;12.2;0;8.9;1.4;3.51;0
1;1;1;9773;1;Secondary;141.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;128.4;1;0;0;1;0;0;18;0;0;6;6;6;15.5;0;0;6;6;6;14.0;0;11.1;0.6;2.02;0
1;1;3;9853;1;Secondary;122.0;Portugese;Secondary;Undergraduate;Service/Sales;Intermediate/Tech;113.6;0;0;0;1;0;0;19;0;0;7;7;7;13.857142857142858;0;0;7;7;7;14.285714285714286;0;11.1;0.6;2.02;0
1;17;2;9147;1;Secondary;118.0;Portugese;Basic_Education;Secondary;Unskilled/Elementary;Intermediate/Tech;113.5;1;0;1;1;0;0;20;0;0;5;10;2;11.5;0;0;5;8;3;10.0;0;11.1;0.6;2.02;0
1;17;3;9070;1;Secondary;142.0;Portugese;Secondary;Basic_Education;Intermediate/Tech;Service/Sales;146.9;1;0;0;1;0;1;18;0;0;6;6;6;13.0;0;0;6;6;6;12.166666666666666;0;16.2;0.3;-0.92;0
1;1;1;9130;1;Secondary;143.0;Portugese;Undergraduate;Undergraduate;High-Level Specialists;Military;141.3;0;0;1;0;0;0;23;0;0;6;10;6;14.0;0;0;6;11;4;13.0;0;11.1;0.6;2.02;0
1;1;4;9773;1;Secondary;143.0;Portugese;Secondary;Undergraduate;Administrative;Skilled Trades;129.7;1;0;0;1;0;0;20;0;0;4;4;0;0.0;0;0;6;0;0;0.0;0;8.9;1.4;3.51;1
1;1;5;9070;1;Secondary;123.0;Portugese;Undergraduate;Secondary;Unskilled/Elementary;Intermediate/Tech;121.3;1;0;0;1;0;0;20;0;0;6;6;6;11.166666666666666;0;0;6;9;6;11.5;0;12.4;0.5;1.79;0
1;1;1;9238;1;Secondary;115.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Administrative;109.1;1;0;1;0;0;1;22;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;12.4;0.5;1.79;1
1;17;2;9853;1;Secondary;112.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Skilled Trades;107.1;1;0;0;1;0;1;18;0;0;7;8;7;12.142857142857142;0;0;7;9;6;13.666666666666666;0;11.1;0.6;2.02;0
1;17;1;9500;1;Secondary;135.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;129.2;0;0;0;1;0;1;18;0;0;7;7;7;14.145714285714286;0;0;8;9;8;13.627777777777778;0;11.1;0.6;2.02;0
1;1;1;9500;1;Secondary;162.0;Portugese;Undergraduate;Postgraduate;Intermediate/Tech;Intermediate/Tech;154.1;0;0;0;1;0;0;18;0;0;7;7;7;14.45;0;0;8;9;8;14.144444444444444;0;11.1;0.6;2.02;0
1;1;1;9853;1;Secondary;143.0;Portugese;Basic_Education;Undergraduate;Administrative;Administrative;147.2;0;0;0;1;0;0;18;0;0;7;7;7;15.714285714285714;0;0;7;7;7;15.0;0;11.1;0.6;2.02;0
1;51;1;9147;1;Secondary;130.0;Portugese;Secondary;Secondary;Administrative;Administrative;120.0;0;0;0;1;0;0;21;0;0;5;9;5;12.8;0;0;5;11;3;12.666666666666666;0;11.1;0.6;2.02;0
1;17;1;9070;1;Secondary;136.0;Portugese;Secondary;Basic_Education;Administrative;Service/Sales;130.8;0;0;0;1;0;0;20;0;0;6;6;6;12.5;0;0;6;8;6;11.5;0;10.8;1.4;1.74;0
1;16;1;9070;1;Secondary;125.0;Portugese;Secondary;Secondary;Administrative;Administrative;120.8;1;0;0;1;0;0;18;0;0;6;6;6;14.5;0;0;6;6;6;12.833333333333334;0;12.4;0.5;1.79;0
1;17;2;9500;1;Secondary;132.0;Portugese;Basic_Education;Basic_Education;Intermediate/Tech;Service/Sales;125.4;1;0;0;0;0;1;20;0;0;7;7;7;13.462857142857144;0;0;8;10;7;13.164285714285716;0;11.1;0.6;2.02;0
1;1;1;9147;1;Secondary;142.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;127.0;1;0;0;1;0;1;18;0;0;5;10;5;12.0;0;0;5;8;4;11.6;0;13.9;-0.3;0.79;0
1;1;3;171;1;Secondary;147.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Intermediate/Tech;151.6;1;0;0;1;0;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;13.9;-0.3;0.79;0
1;1;1;9085;1;Secondary;140.0;Europe;Secondary;Basic_Education;Administrative;Skilled Trades;131.6;1;0;0;1;0;0;20;1;0;7;9;6;14.714285714285714;0;1;7;16;6;13.2;0;12.4;0.5;1.79;0
1;1;2;9238;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;106.0;1;0;0;1;0;1;20;0;0;6;7;6;12.571428571428571;0;0;6;7;6;13.285714285714286;0;12.4;0.5;1.79;0
1;18;4;9773;1;Secondary;114.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Unskilled/Elementary;111.6;1;0;0;1;0;1;21;0;0;6;6;6;12.5;0;0;6;6;6;11.5;0;11.1;0.6;2.02;0
1;17;3;9670;1;Secondary;125.0;Portugese;Secondary;Undergraduate;Administrative;Intermediate/Tech;117.3;1;0;0;1;0;0;18;0;0;6;8;6;14.0;0;0;6;9;5;14.0;0;8.9;1.4;3.51;0
1;17;1;9853;1;Secondary;127.0;Portugese;Secondary;Secondary;Service/Sales;Skilled Trades;121.4;1;0;0;1;0;0;18;0;0;7;8;7;11.571428571428571;0;0;7;9;6;13.166666666666666;0;11.1;0.6;2.02;1
1;1;3;9070;1;Secondary;132.0;Portugese;Secondary;Undergraduate;Unskilled/Elementary;Skilled Trades;126.1;1;0;0;1;0;1;18;0;0;6;6;6;15.833333333333334;0;0;6;6;6;15.333333333333334;0;11.1;0.6;2.02;0
1;1;4;9500;1;Secondary;148.0;Portugese;Basic_Education;Basic_Education;Administrative;Service/Sales;137.0;1;0;0;1;0;0;18;0;0;8;8;8;14.25;0;0;8;8;8;14.25;0;9.4;-0.8;-3.12;0
1;43;1;9670;1;Secondary;139.0;Portugese;Undergraduate;Basic_Education;Intermediate/Tech;Service/Sales;120.8;0;0;0;1;0;0;19;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;15.5;2.8;-4.06;1
1;17;1;9254;1;Secondary;136.0;Portugese;Technical/Specialized;Undergraduate;Intermediate/Tech;Intermediate/Tech;128.7;1;0;0;1;0;0;20;0;0;6;8;6;11.666666666666666;0;0;6;10;6;11.0;0;13.9;-0.3;0.79;1
1;43;1;9130;1;Secondary;120.0;Europe;Secondary;Undergraduate;Unskilled/Elementary;High-Level Specialists;120.0;0;0;1;1;0;0;21;1;2;5;9;5;13.2;2;0;5;7;2;12.5;2;10.8;1.4;1.74;0
2;39;1;9130;1;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Agri/Fishery;160.0;0;0;0;1;1;0;31;0;1;6;11;2;12.0;1;1;6;12;1;10.0;1;16.2;0.3;-0.92;1
2;39;1;9119;1;Secondary;110.0;Portugese;Basic_Education;Basic_Education;Student/Other;Service/Sales;150.0;1;0;0;1;1;0;46;0;0;5;6;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;1
1;1;3;9119;1;Secondary;133.0;Portugese;Undergraduate;Secondary;Intermediate/Tech;Administrative;121.8;1;0;0;1;1;0;18;0;0;5;9;4;12.0;0;0;5;10;2;11.0;0;8.9;1.4;3.51;0
1;17;3;9119;1;Secondary;138.0;Portugese;Undergraduate;Undergraduate;Intermediate/Tech;Administrative;125.4;1;1;0;1;1;0;19;0;0;5;10;3;13.333333333333334;0;0;5;9;4;10.75;0;8.9;1.4;3.51;1
1;51;1;9556;1;Secondary;131.0;Portugese;Secondary;Basic_Education;Service/Sales;Unskilled/Elementary;126.6;1;0;0;1;1;0;23;0;0;7;11;5;12.414285714285713;0;0;7;13;2;13.5;0;8.9;1.4;3.51;0
1;44;1;9130;1;Technical/Specialized;150.0;Portugese;Undergraduate;Secondary;High-Level Specialists;Operators/Assembly;150.0;0;0;0;0;1;0;22;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;12.7;3.7;-1.7;1
1;1;1;9147;1;Secondary;125.0;Portugese;Basic_Education;Secondary;Intermediate/Tech;Military;114.5;1;0;0;1;1;0;19;0;0;5;5;5;13.8;0;0;5;7;5;12.4;0;9.4;-0.8;-3.12;0
1;1;1;9147;1;Secondary;108.0;South_America;Undergraduate;Undergraduate;Unskilled/Elementary;Unskilled/Elementary;107.0;0;0;1;0;0;0;19;1;0;5;14;0;0.0;0;0;5;5;0;0.0;0;8.9;1.4;3.51;1
1;17;1;9147;1;Secondary;116.0;Portugese;Undergraduate;Secondary;Intermediate/Tech;Administrative;115.7;0;0;0;0;1;0;22;0;0;5;10;4;11.5;0;0;5;11;4;14.0;0;8.9;1.4;3.51;0
1;1;3;9500;1;Secondary;147.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Service/Sales;134.8;1;0;0;1;0;0;18;0;0;7;7;6;14.016666666666666;0;0;7;7;6;14.016666666666666;0;7.6;2.6;0.32;0
1;1;1;171;1;Secondary;115.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Operators/Assembly;129.0;1;0;1;0;0;1;23;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;1
2;39;1;9991;0;Secondary;160.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Intermediate/Tech;128.4;0;0;0;1;0;0;34;0;0;5;12;5;10.4;0;0;5;11;5;12.0;0;12.4;0.5;1.79;0
1;17;1;9147;1;Secondary;118.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;122.2;0;0;0;1;0;0;19;0;0;5;11;3;10.666666666666666;0;0;5;9;4;10.25;0;11.1;0.6;2.02;0
1;1;1;9085;1;Secondary;122.0;Portugese;Secondary;Secondary;High-Level Specialists;Service/Sales;113.3;1;0;0;1;0;0;18;0;0;5;9;4;14.25;0;0;5;8;5;12.714285714285714;0;10.8;1.4;1.74;0
1;17;6;9500;1;Secondary;143.0;Portugese;Secondary;Basic_Education;Administrative;Administrative;129.9;0;0;0;1;0;1;20;0;3;7;7;7;13.914285714285713;0;5;8;8;8;14.10625;0;11.1;0.6;2.02;0
1;1;6;9500;1;Secondary;133.0;Portugese;Undergraduate;Undergraduate;Management;Management;126.2;1;0;0;1;0;0;19;0;0;7;9;7;13.761111111111113;0;0;8;11;7;12.82375;0;15.5;2.8;-4.06;0
1;5;2;9853;1;Secondary;122.0;Portugese;Basic_Education;Basic_Education;Administrative;Service/Sales;112.6;1;0;0;1;0;0;22;0;0;6;10;5;12.6;0;0;6;9;4;11.25;0;12.7;3.7;-1.7;0
1;1;1;9238;1;Secondary;164.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;149.0;1;0;0;1;0;1;23;0;0;6;7;6;13.857142857142858;0;0;6;6;6;14.166666666666666;0;10.8;1.4;1.74;0
2;39;1;9500;1;Secondary;133.1;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;120.0;0;0;0;1;1;1;34;0;0;8;8;7;13.842857142857143;0;0;8;8;7;13.842857142857143;0;12.7;3.7;-1.7;0
1;17;4;9119;1;Secondary;127.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Service/Sales;120.4;1;0;1;0;1;0;18;0;0;5;12;0;0.0;0;0;5;8;0;0.0;0;9.4;-0.8;-3.12;0
1;1;3;9773;1;Secondary;140.0;Portugese;Secondary;Technical/Specialized;Administrative;Management;128.1;1;1;0;1;1;0;21;0;0;6;6;5;11.8;0;0;6;9;0;0.0;0;16.2;0.3;-0.92;1
1;1;1;9238;1;Secondary;127.0;Portugese;Secondary;Basic_Education;Administrative;Intermediate/Tech;141.7;1;0;0;1;1;0;22;0;0;6;6;6;12.666666666666666;0;0;6;6;6;13.833333333333334;0;10.8;1.4;1.74;1
1;39;1;9003;1;Secondary;133.1;Portugese;Basic_Education;Secondary;Unskilled/Elementary;Military;130.0;0;0;0;1;1;0;28;0;0;6;6;0;0.0;0;0;6;6;0;0.0;0;11.1;0.6;2.02;1
1;5;4;9119;1;Secondary;115.0;Portugese;Basic_Education;Basic_Education;Administrative;Skilled Agri/Fishery;113.3;1;0;0;1;1;0;23;0;0;5;7;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;1
1;18;2;9119;1;Secondary;136.0;Portugese;Secondary;Undergraduate;Service/Sales;Administrative;122.7;1;0;0;1;1;0;18;0;0;5;7;5;12.6;0;0;5;9;3;13.25;0;13.9;-0.3;0.79;1
1;39;2;9147;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;120.0;1;0;1;0;1;0;28;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;9.4;-0.8;-3.12;1
1;44;1;9070;1;Technical/Specialized;120.0;Portugese;Secondary;Basic_Education;Service/Sales;Operators/Assembly;119.8;0;0;0;1;1;0;21;0;2;7;7;2;12.0;0;5;9;10;7;12.142857142857142;0;12.4;0.5;1.79;1
1;39;1;9670;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Operators/Assembly;122.9;0;0;1;0;1;0;25;0;0;6;7;3;14.0;0;0;6;9;2;14.5;0;13.9;-0.3;0.79;1
1;44;1;9085;1;Technical/Specialized;160.0;Portugese;Secondary;Secondary;Service/Sales;Administrative;160.0;1;1;0;0;1;0;19;0;2;6;6;6;14.0;0;1;6;11;6;13.5;0;12.4;0.5;1.79;1
1;1;4;9500;1;Secondary;128.0;Portugese;Secondary;Secondary;Administrative;Military;125.2;1;0;0;1;1;1;18;0;0;7;7;7;14.682857142857143;0;0;8;9;8;15.055555555555555;0;12.4;0.5;1.79;0
1;39;1;9119;1;Undergraduate;130.0;Portugese;Secondary;Basic_Education;Student/Other;Student/Other;143.4;0;0;0;1;1;0;29;0;0;3;3;0;0.0;3;0;5;0;0;0.0;0;10.8;1.4;1.74;1
1;39;1;9119;1;Basic_Education;133.1;Portugese;Basic_Education;Basic_Education;Intermediate/Tech;Skilled Trades;96.7;0;0;0;1;1;1;29;0;0;5;6;0;0.0;0;0;5;7;0;0.0;0;12.4;0.5;1.79;1
1;18;1;9254;1;Secondary;137.0;Portugese;Basic_Education;Basic_Education;Administrative;Service/Sales;126.9;0;0;0;1;1;0;20;0;0;6;7;6;13.857142857142858;0;0;6;7;5;12.8;0;16.2;0.3;-0.92;0
1;1;1;171;1;Secondary;163.0;Portugese;Basic_Education;Secondary;Unskilled/Elementary;Skilled Trades;143.1;0;0;0;1;1;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;0
1;1;1;9254;1;Secondary;125.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Unskilled/Elementary;114.5;0;0;0;1;1;0;20;0;0;6;8;6;13.142857142857142;0;0;6;7;6;12.5;0;8.9;1.4;3.51;0
1;42;1;9991;0;Secondary;150.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Service/Sales;113.7;0;0;0;1;1;0;30;0;11;15;15;13;11.461538461538462;0;6;11;15;10;11.583333333333334;1;16.2;0.3;-0.92;0
1;1;1;9556;1;Secondary;135.0;Portugese;Secondary;Secondary;Management;Management;131.5;0;0;0;1;1;1;21;0;0;7;14;5;11.2;0;0;8;11;6;11.583333333333334;0;16.2;0.3;-0.92;0
1;1;1;9003;1;Secondary;148.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;143.5;0;0;1;1;1;0;18;0;0;6;6;5;15.0;0;0;6;8;4;14.5;0;8.9;1.4;3.51;0
